epoch,train_loss,test_acc@1,best_acc@1
0,3.591065810615669,28.7328949266047,45.941749572753906
1,2.624523425101081,42.406073206922805,53.82524490356445
2,2.387355412962381,46.50645519950324,55.495147705078125
3,2.241657557792298,49.18403365278744,56.3106803894043
4,2.133775849999695,51.113340746439334,58.640777587890625
5,2.068906631467882,52.75373531149905,58.79611587524414
6,2.0019743329557205,53.69179440010424,60.271846771240234
7,1.9541875816430248,54.88733620175794,60.58252716064453
8,1.910409602405981,55.44340215656883,60.89320373535156
9,1.8631344180141471,56.42497944844529,61.009708404541016
10,1.837664171653446,56.90367970564144,62.291263580322266
11,1.8055699616980434,57.64711570896532,63.61165237426758
12,1.7729297253825114,58.31560369236754,63.61165237426758
13,1.757973135304482,58.50418258175606,63.61165237426758
14,1.7399796130584453,59.04332479050194,63.65048599243164
15,1.6965816126680888,59.80247570122875,64.31068420410156
16,1.6856426531880824,60.09259706922083,64.31068420410156
17,1.6618709564208984,60.43832503263865,64.31068420410156
18,1.654410462529094,60.660751413050484,64.31068420410156
19,1.6239827561900715,61.292974226076225,64.69902801513672
20,1.6136386528806446,61.55408345677107,64.77670288085938
21,1.6006332186214767,61.665296648729296,64.77670288085938
22,1.5882901093074544,61.9421207859048,64.77670288085938
23,1.5692934924505602,62.44983317873809,65.04854583740234
24,1.5660735468910323,62.46192156904804,65.43689727783203
25,1.5520933983744554,62.62753251666321,65.43689727783203
26,1.5317599734095182,63.16063052970075,65.43689727783203
27,1.523046296590832,63.445916540277665,66.40776824951172
28,1.5100493937302797,63.61031864886184,66.40776824951172
29,1.4984014655824245,63.82670083651661,66.40776824951172
30,1.4898412391218432,64.03824766398941,66.40776824951172
31,1.4698904621538276,64.39001982440675,66.40776824951172
32,1.4762755644505319,64.41903195985944,66.40776824951172
33,1.4628428502790898,64.69343841989522,66.40776824951172
34,1.4557232217386125,64.71882404102173,67.3786392211914
35,1.4438006976293956,64.87959963251294,67.3786392211914
36,1.4475842205072003,64.93399738669424,67.3786392211914
37,1.4364416628440502,65.35829988731118,67.3786392211914
38,1.4302408353577187,65.2652192822935,67.3786392211914
39,1.414309814574496,65.6157826010975,67.3786392211914
40,1.4152354021424234,65.56863788017988,67.3786392211914
41,1.4058947935768866,65.93733378389543,67.3786392211914
42,1.3866917957311258,66.19723417574372,67.3786392211914
43,1.399289913077424,66.00623760866212,67.3786392211914
44,1.3846960807756208,66.40031913239746,67.3786392211914
45,1.3713798763892515,66.59373337790996,67.3786392211914
46,1.3638834004810034,66.80044484981214,67.3786392211914
47,1.368636718346691,66.68318746675692,67.3786392211914
48,1.371114336564113,66.42812243066369,67.3786392211914
49,1.3570850159823218,66.81615975905962,67.3786392211914
50,1.3532893889577837,66.94429669597613,67.3786392211914
51,1.3524951349460586,66.9479232127002,67.3786392211914
52,1.338292657259752,67.23320922530613,67.3786392211914
53,1.3350265726240316,67.2936511770403,67.3786392211914
54,1.3392604100601013,67.35771964457629,67.7669906616211
55,1.323423552369594,67.43871185854621,67.7669906616211
56,1.3238464718566838,67.46651515755028,67.7669906616211
57,1.330227549051525,67.50519800635765,67.7669906616211
58,1.3228614321645458,67.56563995753847,67.7669906616211
59,1.3081485290262422,68.05038441081186,67.7669906616211
60,1.3078261331919112,67.83883757964998,67.7669906616211
61,1.2990008773889483,68.12775010695097,67.7669906616211
62,1.2981683593799065,68.29215221701078,67.7669906616211
63,1.2839500626450864,68.5121609202829,67.7669906616211
64,1.2960446176131892,68.30665828390708,67.7669906616211
65,1.2848426758577247,68.56293215810904,67.7669906616211
66,1.2884672035055473,68.408200761035,67.7669906616211
67,1.2761223639045116,68.79140273607375,67.7669906616211
68,1.269122641302505,68.7696436337003,67.7669906616211
69,1.2789374369151425,68.72975194364848,67.7669906616211
70,1.2662459719221986,68.89173637490849,67.7669906616211
71,1.2711618543910506,68.86151540060925,67.7669906616211
72,1.255650959363165,69.05130312626196,67.7669906616211
73,1.265978276651767,68.82283255087961,67.7669906616211
74,1.2510517551384674,69.48406750009586,67.7669906616211
75,1.2516725805925046,69.26889415257881,67.7669906616211
76,1.2565437526463321,69.15888979965158,67.7669906616211
77,1.2510916335942073,69.2773560269025,67.7669906616211
78,1.248175829483251,69.29911512835368,67.7669906616211
79,1.2388166443250561,69.38494270102993,67.7669906616211
80,1.229460630902907,69.78627725858233,67.7669906616211
81,1.223867569530698,69.82133359085009,67.7669906616211
82,1.2367384183637975,69.8285866248516,67.84465789794922
83,1.234211671952439,69.67143754990002,67.84465789794922
84,1.227442150518077,69.67989942459262,67.84465789794922
85,1.2321627599451404,69.7886949359065,67.92233276367188
86,1.2220926512994468,69.961558918261,67.92233276367188
87,1.2249247743425018,69.77177118799695,67.92233276367188
88,1.2208520036723396,70.0896958557309,67.92233276367188
89,1.2154284048101196,70.06672791155964,67.92233276367188
90,1.220592433130895,70.1114549582888,67.92233276367188
91,1.2186689057091231,69.91320535646786,67.92233276367188
92,1.2114081476246685,70.07881630186958,67.92233276367188
93,1.2115190558585476,70.31091339729619,67.92233276367188
94,1.2072409135011863,70.36772883249076,67.92233276367188
95,1.1988001943735545,70.51278951399665,68.0
96,1.20680445939912,70.42937962344038,68.0
97,1.2059052109424349,70.42091775022342,68.0
98,1.2008311312962163,70.38827909491093,68.0
99,1.1919769863978351,70.66147671665354,68.0
100,1.1889093130586295,70.87665006343276,68.0
101,1.1857809553892942,70.78719597587698,68.0
102,1.19581813418792,70.69290653072159,68.2330093383789
103,1.190418967341934,70.52246022661352,68.2330093383789
104,1.1827560717925465,70.84642908839572,68.2330093383789
105,1.190709140976199,70.74609544808534,68.2330093383789
106,1.185288661280578,70.85489096087487,68.2330093383789
107,1.1809908709542893,70.92379478711719,68.2330093383789
108,1.1749416349254778,71.10028528601131,68.2330093383789
109,1.1865202637695436,70.6892800136286,68.2330093383789
110,1.1795957488649604,71.05918475711296,68.2330093383789
111,1.1747977239620662,70.98302789779139,68.2330093383789
112,1.1733408739151665,71.30941443763557,68.2330093383789
113,1.1795158746463752,71.00116048510084,68.2330093383789
114,1.1778694887893537,71.28402881577124,68.2330093383789
115,1.166841617134806,71.39886852408463,68.2330093383789
116,1.1582570943903412,71.51612591230456,68.2330093383789
117,1.1619119274334373,71.34688844796531,68.2330093383789
118,1.1566625474286802,71.40733039877722,68.31068420410156
119,1.1643903889408667,71.35776799887536,68.31068420410156
120,0.999766378529868,75.80266911399808,70.48543548583984
121,0.9816855831030034,76.3611527463176,70.48543548583984
122,0.9748906746235053,76.64643875837015,70.48543548583984
123,0.9761653763085487,76.70446303075117,70.48543548583984
124,0.9746035957271867,76.51709298168481,70.48543548583984
125,0.9720077689822284,76.93656012765341,70.48543548583984
126,0.9681267829877681,76.81204970746096,70.48543548583984
127,0.9753160950962426,76.85194139511486,70.52427673339844
128,0.9674806063966395,76.91963637900602,70.52427673339844
129,0.9642193126906728,76.96678110269045,70.52427673339844
130,0.9627413056262324,77.02359653530266,70.52427673339844
131,0.958038526469968,77.21338426575117,70.52427673339844
132,0.9609518280504727,77.03084957207098,70.52427673339844
133,0.9603190048711281,77.18316328702504,70.52427673339844
134,0.9651350788564955,77.09612687716233,70.52427673339844
135,0.958693945657457,77.23756104600216,70.52427673339844
136,0.9629260420245893,77.21338426464445,70.52427673339844
137,0.9589449547890116,77.32217977854069,70.52427673339844
138,0.9591918636478531,77.12997437003018,70.52427673339844
139,0.9628324943575406,77.22668149398538,70.52427673339844
140,0.9562929327296229,77.20371355128977,70.52427673339844
141,0.9617498705266183,77.13480972873653,70.52427673339844
142,0.9552756363992436,77.18799864536247,70.52427673339844
143,0.9511840780084192,77.34635655620932,70.52427673339844
144,0.9600694574728031,77.24602291700567,70.52427673339844
145,0.9624134735866036,77.0187611799165,70.52427673339844
146,0.9538051051308654,77.40921618840339,70.52427673339844
147,0.9443933064100285,77.57361829514304,70.52427673339844
148,0.9528671968871508,77.47207581653949,70.52427673339844
149,0.9695689833537159,76.97282529821433,70.52427673339844
150,0.9540887545423359,77.34393887999187,70.52427673339844
151,0.9641094588013118,77.09129152214508,70.52427673339844
152,0.955195033232079,77.28470576821094,70.52427673339844
153,0.9547189950530853,77.40196315237289,70.52427673339844
154,0.9515669846274187,77.3511919130711,70.5631103515625
155,0.9609537650933493,77.29921183436943,70.5631103515625
156,0.9627258159149247,77.24481407760577,70.5631103515625
157,0.9614504810504979,77.2605289853776,70.5631103515625
158,0.963821250138883,77.25690247086698,70.5631103515625
159,0.9610832501014585,77.24844059617439,70.5631103515625
160,0.941501390870008,77.8879164420949,70.5631103515625
161,0.9448096364899395,77.73439388626532,70.5631103515625
162,0.9412391146736907,77.65702818754384,70.5631103515625
163,0.9392207545702903,77.8335186875447,70.5631103515625
164,0.9461569519074325,77.80208887384556,70.5631103515625
165,0.9400316346378197,77.8335186879136,70.5631103515625
166,0.9405347783972128,77.91209322382153,70.5631103515625
167,0.9426991739066022,77.82747449054519,70.5631103515625
168,0.9407834364438586,77.85890430535103,70.5631103515625
169,0.9386585544187576,77.91692858105223,70.5631103515625
170,0.9269832124055731,78.16232290471305,70.5631103515625
171,0.9420046633813133,77.9157197401767,70.5631103515625
172,0.943319465798051,77.89033412310816,70.5631103515625
173,0.9336045613850773,77.82022145894157,70.5631103515625
174,0.9328834404740629,78.08737488220902,70.5631103515625
175,0.9402702192256993,77.849233593472,70.5631103515625
176,0.9369756387192071,77.8528601116717,70.5631103515625
177,0.937300995357562,77.97253517463345,70.5631103515625
178,0.9405404771413582,77.9241816152382,70.5631103515625
179,0.9338226263772461,77.95561142967516,70.5631103515625
180,0.9381989275952048,77.8782457313226,70.5631103515625
181,0.9423632342547594,77.83835404403759,70.5631103515625
182,0.9378253648523309,77.99066776231182,70.5631103515625
183,0.9461918523305736,77.79362699841515,70.5631103515625
184,0.9473529462801419,77.81175958554016,70.5631103515625
185,0.9294277038091064,78.13331076649355,70.5631103515625
186,0.9437165253945508,77.92901697025545,70.5631103515625
187,0.9370402103840892,77.82747449054519,70.5631103515625
188,0.933570403101873,78.09825443607033,70.5631103515625
189,0.9449467024330037,77.78516512519819,70.5631103515625
190,0.9421638224296797,78.04385667819994,70.5631103515625
191,0.9405585481738808,77.88187224693993,70.5631103515625
192,0.9422837809001297,77.90363134986674,70.5631103515625
193,0.9345777229301059,77.98462356678793,70.5631103515625
194,0.9346782725909065,78.0039649894393,70.5631103515625
195,0.9406930852787135,77.84318939868592,70.5631103515625
196,0.9385429808626691,77.92176393570058,70.5631103515625
197,0.9292976335379148,78.15023451182074,70.5631103515625
198,0.9351016696731459,77.96649098206083,70.5631103515625
199,0.9340120180364123,78.11880469812161,70.5631103515625
200,0.9379553146446693,77.97978820918831,70.5631103515625
