epoch,train_loss,test_acc@1,best_acc@1
0,3.3978537380750105,31.630482084821107,49.98058319091797
1,2.455104184977281,45.086069337531185,54.83495330810547
2,2.2278657331324183,49.17678061952375,56.97087478637695
3,2.0940685981443186,51.7794110536241,59.18446731567383
4,2.008811215679729,53.5334364872284,60.699031829833984
5,1.9428496342852166,54.718098736496415,61.3980598449707
6,1.8734038470590444,55.99221507479585,61.3980598449707
7,1.8165485985153078,57.09588511156959,61.63106918334961
8,1.7863852715136022,57.857453701096205,62.05825424194336
9,1.739905115195535,58.582757118955165,62.40776824951172
10,1.7025502818585665,59.311687053907114,63.22330093383789
11,1.6781312160499782,59.83027899967944,63.22330093383789
12,1.6465898927444012,60.56767080803281,65.00971221923828
13,1.6314119547699182,60.703060778581936,65.00971221923828
14,1.6065763758999727,61.112857210458024,65.00971221923828
15,1.5727650677176164,61.977177117619185,65.00971221923828
16,1.5647934943655175,62.13916154869474,65.00971221923828
17,1.535572683584655,62.73028383429775,65.74757385253906
18,1.524736521097754,62.97326047989658,65.74757385253906
19,1.503471992715727,63.39514530189816,65.74757385253906
20,1.4954359665593018,63.61636284364791,65.74757385253906
21,1.4825902610064694,63.80373289418989,65.74757385253906
22,1.4590419516919182,64.3839756283295,65.74757385253906
23,1.4601961814292561,64.2425414602275,65.74757385253906
24,1.4345896974833547,64.87113775782034,66.44660186767578
25,1.4238613346640858,65.04762825597665,66.44660186767578
26,1.4190866618038613,65.25796624792308,66.44660186767578
27,1.4001904246389887,65.68710410374172,66.71844482421875
28,1.3801438627906617,65.95667520820687,66.75728607177734
29,1.3720129241531105,66.04129394129878,66.75728607177734
30,1.3680933801528707,66.23470818570456,66.75728607177734
31,1.352140013879125,66.65175765047543,66.75728607177734
32,1.3551678758059276,66.7327498662899,66.75728607177734
33,1.3428848337189878,66.83066582816936,66.75728607177734
34,1.3414271938910909,66.90440500647767,67.33980560302734
35,1.320521671515727,67.40728204447817,67.33980560302734
36,1.3249167834044853,67.41332624073986,67.33980560302734
37,1.3123259826126346,67.5172863970365,67.33980560302734
38,1.2982149062065143,67.91620327763364,67.33980560302734
39,1.288305892651976,68.09027609772795,67.33980560302734
40,1.2969800820866426,67.91862095551117,67.33980560302734
41,1.2796406888689722,68.38039746479775,67.33980560302734
42,1.2698085642340542,68.43842173865441,67.33980560302734
43,1.2611487875604508,68.80107344721497,67.33980560302734
44,1.257474937203094,68.90382476558734,67.33980560302734
45,1.2635460972503505,68.5798559056497,67.61164855957031
46,1.2493223185972944,69.21812291327704,67.61164855957031
47,1.2472044427738067,68.96547555616807,67.61164855957031
48,1.2495926351492135,69.00536724234635,67.6504898071289
49,1.2403518275765915,69.25922344106867,67.6504898071289
50,1.2357311136146953,69.45868188007606,67.6504898071289
51,1.2320599958771092,69.49011169672646,67.6504898071289
52,1.2248142669160662,69.71132923644721,68.27184295654297
53,1.2137479680856431,69.97606498460395,68.27184295654297
54,1.208139237476314,70.00991247857853,68.27184295654297
55,1.2137106913823026,69.81891591020573,68.27184295654297
56,1.2148718681806268,69.90111696689573,68.27184295654297
57,1.1952538385098876,70.36651999272193,68.27184295654297
58,1.186476071575706,70.53575745816791,68.6213607788086
59,1.1884548574402163,70.51037183814812,68.6213607788086
60,1.2009869227297076,70.13442289987769,68.6213607788086
61,1.1815132765248644,70.58290217890107,68.6213607788086
62,1.184475849764322,70.49586576977619,68.6213607788086
63,1.1732942846122156,70.85126444267516,68.6213607788086
64,1.1791243808688328,70.86697935302935,68.6213607788086
65,1.1625054007163103,71.0664377901922,68.6213607788086
66,1.1708173839677367,70.89357380875997,68.6213607788086
67,1.161867776737471,71.14984768480646,68.6213607788086
68,1.1583565804594163,71.14863884595992,68.6213607788086
69,1.1599381084478106,71.4206276292249,68.6213607788086
70,1.1406841817547058,71.55964411705146,68.6213607788086
71,1.1543066902228893,71.40974807536358,68.6213607788086
72,1.1482294925170735,71.40007736569798,68.6213607788086
73,1.1550359578504075,71.3577679966619,68.6213607788086
74,1.141567576514309,71.79174121026462,68.6213607788086
75,1.1413687703330595,71.74096997243846,68.6213607788086
76,1.141922840809927,71.62854794218705,68.6213607788086
77,1.1331138701971746,71.91746047059478,68.6213607788086
78,1.1302754736622218,71.87394226511006,68.6213607788086
79,1.1337626565212289,71.87515110377215,68.6213607788086
80,1.1304091942401984,71.97548474408252,68.6213607788086
81,1.1272087503831834,72.15439291808737,68.6213607788086
82,1.1191873391323293,72.110874715185,68.6213607788086
83,1.1165888908926083,72.1277984597744,68.6213607788086
84,1.1008237674396426,72.3973695636862,68.6213607788086
85,1.1169889797976915,72.14955756196339,68.6213607788086
86,1.0938847050734366,72.5303418570956,68.8543701171875
87,1.1152348813440656,72.43000821826087,68.8543701171875
88,1.112210970806618,72.34297180839816,68.8543701171875
89,1.0939882986881961,72.84464000552312,68.8543701171875
90,1.1002591368446648,72.58473961422818,68.8543701171875
91,1.0973200394742857,72.91354383250327,68.8543701171875
92,1.0936057134186712,72.81925438771677,68.8543701171875
93,1.0911805394089986,72.82046322674776,68.8543701171875
94,1.1025252389605793,72.59803684541366,68.8543701171875
95,1.087210829423628,72.83980465050587,68.8543701171875
96,1.1018149732857456,72.57869542017994,68.8543701171875
97,1.0839595464965857,73.09970504143189,68.8543701171875
98,1.0864073296740566,73.03805425122007,69.0873794555664
99,1.0835071865891264,73.08882549125967,69.0873794555664
100,1.0892844871230527,73.11058459197304,69.0873794555664
101,1.0825393097490932,73.19278564866302,69.0873794555664
102,1.0850315708673344,72.95827087443662,69.0873794555664
103,1.0858318622335579,73.17586189927783,69.0873794555664
104,1.0813186423505656,73.216962428914,69.0873794555664
105,1.0741009835630626,73.4418064883101,69.0873794555664
106,1.0678072725687249,73.5143368309076,69.0873794555664
107,1.076603606639405,73.34389052606171,69.0873794555664
108,1.0680954375630634,73.47565398044013,69.0873794555664
109,1.0626720014470878,73.65335331947198,69.0873794555664
110,1.0779223406397278,73.2641071511228,69.0873794555664
111,1.0663150877493976,73.44180648646557,69.0873794555664
112,1.0568173612076566,73.80204051991541,69.0873794555664
113,1.070501597526773,73.46114791243711,69.0873794555664
114,1.0648436994088248,73.65697983656496,69.0873794555664
115,1.060773811674194,73.84676756258658,69.0873794555664
116,1.0570650965106492,73.89391228368865,69.0873794555664
117,1.0504890711165957,74.01358734960165,69.0873794555664
118,1.0549148647347455,73.86490014952713,69.0873794555664
119,1.0525045409250304,73.82621730016639,69.0873794555664
120,0.8828360402349473,78.73773028125305,70.44660186767578
121,0.8443851260525376,79.73744016136123,71.1844711303711
122,0.8515936846127795,79.62260045378567,71.1844711303711
123,0.8395589116601763,80.01305546116583,71.1844711303711
124,0.8486958211518875,79.7870025605253,71.22330474853516
125,0.8503202660206779,79.67216285479425,71.22330474853516
126,0.8354931203765984,80.13635704122056,71.22330474853516
127,0.8301180521747048,80.19438131323267,71.22330474853516
128,0.8427854381693695,79.99975823108707,71.22330474853516
129,0.8202741565058065,80.31284753827015,71.22330474853516
130,0.8243931225798622,80.42406073022838,71.22330474853516
131,0.8324097477659417,80.30559450445308,71.22330474853516
132,0.823988000496139,80.48087616579186,71.22330474853516
133,0.8287561903403486,80.29955031077374,71.33980560302734
134,0.8283768915344982,80.32977128765533,71.33980560302734
135,0.8312597247919131,80.33460664377931,71.33980560302734
136,0.8297569348880005,80.39746627117758,71.33980560302734
137,0.8272386704069474,80.34185967501402,71.33980560302734
138,0.8243251641600997,80.4832938423782,71.33980560302734
139,0.8263345987064386,80.5050529441983,71.33980560302734
140,0.8260736704466393,80.52076785270795,71.33980560302734
141,0.8243311735885205,80.64890478888665,71.33980560302734
142,0.819085264268186,80.60659542464639,71.33980560302734
143,0.826794174779148,80.47966732749867,71.33980560302734
144,0.8272224334803306,80.37812484668167,71.33980560302734
145,0.8247799933414949,80.52197669100113,71.33980560302734
146,0.8308611443215566,80.40471930499464,71.33980560302734
147,0.8152724202167687,80.6150572960188,71.33980560302734
148,0.8190563746885753,80.74923842919702,71.33980560302734
149,0.8221568923198037,80.51593249547724,71.33980560302734
150,0.826435346779432,80.43494028113842,71.33980560302734
151,0.8147248382304589,80.68516995981649,71.33980560302734
152,0.8214489331726618,80.60296890607776,71.33980560302734
153,0.8235348842111848,80.70451138431241,71.33980560302734
154,0.8197629218878284,80.50747062262919,71.33980560302734
155,0.814859396714686,80.63681640005234,71.3786392211914
156,0.8271309250985439,80.36966297272689,71.45631408691406
157,0.8204579245196246,80.42406072949056,71.45631408691406
158,0.8252285149876646,80.43735796141385,71.45631408691406
159,0.8323551548915907,80.37812484889513,71.45631408691406
160,0.8124266645703265,80.95957642022118,71.45631408691406
161,0.8024335217616537,81.31255741727162,71.45631408691406
162,0.8074388701509596,81.09013103667533,71.45631408691406
163,0.8064751493032178,81.24002707762538,71.45631408691406
164,0.8019089910769727,81.25453314415277,71.45631408691406
165,0.8051664477868904,81.17837628741357,71.45631408691406
166,0.8100722968984714,81.15178182578042,71.45631408691406
167,0.8013103885119407,81.27629224634177,71.45631408691406
168,0.8054205035887801,81.06232773896245,71.45631408691406
169,0.7953347431801198,81.27991876380366,71.45631408691406
170,0.8140788846242809,80.97287364993103,71.45631408691406
171,0.8070972115514726,81.0925487143684,71.45631408691406
172,0.8020219049822183,81.22068565128492,71.45631408691406
173,0.8046714355150013,81.07199845047259,71.45631408691406
174,0.8052457117358799,81.3028867064993,71.45631408691406
175,0.7969937887022767,81.14694647039425,71.45631408691406
176,0.8099235414069509,81.0949663920615,71.45631408691406
177,0.7946597179841514,81.28354528015883,71.45631408691406
178,0.8013873433652904,81.27266573035551,71.45631408691406
179,0.8000718549778012,81.31255741874725,71.45631408691406
180,0.7928037011936379,81.3621198179113,71.45631408691406
181,0.7914180824497349,81.40201150556521,71.45631408691406
182,0.8032179948330318,81.17837628556903,71.45631408691406
183,0.8019612729448534,81.27991876343476,71.45631408691406
184,0.8034780668535625,81.28354528274119,71.45631408691406
185,0.7930668932453967,81.29200715448252,71.45631408691406
186,0.7990342642904613,81.185629319755,71.45631408691406
187,0.8043481673333627,81.12639620686735,71.45631408691406
188,0.8017996596901532,81.26541269616955,71.45631408691406
189,0.7957009114827612,81.30651322174774,71.45631408691406
190,0.7953399501837843,81.35970214021822,71.45631408691406
191,0.8079743685110655,81.11309897973986,71.45631408691406
192,0.8009692025619252,81.34761374917046,71.45631408691406
193,0.7989423729212358,81.21947681262284,71.45631408691406
194,0.8046827146586317,81.41893525347477,71.45631408691406
195,0.7975339360949807,81.2593685024902,71.45631408691406
196,0.8046182425471387,81.18925583611016,71.45631408691406
197,0.7991516613953349,81.3826700807004,71.45631408691406
198,0.8063090237339474,81.20013538775802,71.45631408691406
199,0.7956929548174874,81.5446545119604,71.45631408691406
200,0.7964402026223073,81.3403607153534,71.45631408691406
