epoch,train_loss,test_acc@1,best_acc@1
0,3.3460988968900414,31.97137469128491,49.59223556518555
1,2.437557060306627,45.30124268541714,56.11650466918945
2,2.215810418065561,49.36777718678981,59.37864303588867
3,2.07478305506214,51.91238334611124,59.68932342529297
4,1.9795129515148155,53.69300323876633,60.271846771240234
5,1.901276245585701,55.23789952019302,61.087379455566406
6,1.8356999489551045,56.26057734115229,61.82524490356445
7,1.7915846848648098,57.24940766887481,62.291263580322266
8,1.7522197992933897,57.981964121288655,63.26213836669922
9,1.7020503709270256,58.94661766691564,63.26213836669922
10,1.674634160256975,59.7940138283807,63.26213836669922
11,1.6441534380232374,60.26062569416017,64.11650848388672
12,1.6119605231853444,60.829988878680915,65.39805603027344
13,1.59064648122692,61.28572119189026,65.39805603027344
14,1.5606168557121816,61.97717711872591,65.39805603027344
15,1.556574726801051,61.9094821322524,65.90291595458984
16,1.5329026516594846,62.36400560772192,65.90291595458984
17,1.504526010000477,62.95754557249365,65.90291595458984
18,1.496866803318889,63.30569121378901,65.90291595458984
19,1.4680960966744014,63.62603355700259,65.98058319091797
20,1.4594601995507706,64.02132391940002,66.21359252929688
21,1.4348347144963622,64.54112470328107,66.21359252929688
22,1.4354842924690128,64.45771480811345,66.21359252929688
23,1.4104734033145871,64.944876938711,66.21359252929688
24,1.4010738076857503,65.3111551658402,66.36893463134766
25,1.3945511440942333,65.38731202257941,66.52427673339844
26,1.3744089469694778,65.99535805627644,66.52427673339844
27,1.3654648405135665,65.91194816442899,67.3786392211914
28,1.3627807562047223,65.96513708087048,67.3786392211914
29,1.3711207950203397,65.85271505098798,67.3786392211914
30,1.3538983482599984,66.39427493650467,67.3786392211914
31,1.3420377174686586,66.67351675303334,67.3786392211914
32,1.318274013335317,67.1038634473296,67.3786392211914
33,1.3242951581109326,66.81736859864397,67.3786392211914
34,1.3122862681943186,67.19452637686766,67.3786392211914
35,1.309288103687343,67.35046661075924,67.41748046875
36,1.3009000214471629,67.42299695225,67.41748046875
37,1.2872480420285581,67.66476475881784,67.41748046875
38,1.283659251871437,67.75301000734264,67.41748046875
39,1.2688428318383507,68.09873797094491,67.41748046875
40,1.2665538666332594,68.34171461728157,67.45631408691406
41,1.2673806033462558,68.16522411820299,67.45631408691406
42,1.2539566604906986,68.43237754349944,67.45631408691406
43,1.2505432183562335,68.58469126140476,67.7669906616211
44,1.2357282357026584,68.81557951706255,67.7669906616211
45,1.2292389299899396,68.83492094118955,67.7669906616211
