epoch,train_loss,test_acc@1,best_acc@1
0,3.300117570515453,32.93119288217133,51.30097198486328
1,2.4275394747459096,45.92742130310345,56.46602249145508
2,2.205269746315571,49.56844446501265,58.48543930053711
3,2.062139166605599,52.29316764142791,60.07767105102539
4,1.9678321527873321,54.083458246146506,61.63106918334961
5,1.9047331732526795,55.31042986186824,61.63106918334961
6,1.8440429592298577,56.57004013345583,62.368934631347656
7,1.792857386631152,57.44282191198941,62.60194396972656
8,1.7450603430047844,58.59726318658929,62.60194396972656
9,1.6933616459193852,59.543784149702624,63.80582809448242
10,1.6700845241523574,59.991054589695004,63.80582809448242
11,1.6472696582086255,60.38997146992323,64.34951782226562
12,1.6250368190234799,60.930322516777835,65.04854583740234
13,1.5910768914422158,61.81881920455889,65.04854583740234
14,1.5530496910124358,62.25037473825507,65.98058319091797
15,1.5478580706608687,62.60214689701232,65.98058319091797
16,1.5356671479573638,62.758087132379536,65.98058319091797
17,1.5147625779132594,63.281514432062394,65.98058319091797
18,1.4906339735076597,63.58493302921096,66.09709167480469
19,1.4681700441663348,63.97176151912924,66.52427673339844
20,1.4506829739377818,64.4879357855484,66.52427673339844
21,1.4349458074899415,64.56046612703918,66.52427673339844
22,1.4322481305956247,64.8143223237325,66.52427673339844
23,1.4219342711688783,65.07180503770327,66.83495330810547
24,1.41176045301787,65.38247666848443,66.9126205444336
25,1.3896732587117093,65.7608432853702,67.02912902832031
26,1.3796083073189247,65.79831729551549,67.02912902832031
27,1.364610749842506,66.31690923944328,67.02912902832031
28,1.3588618917106907,66.38702190268761,67.02912902832031
29,1.3590755639146095,66.5538416900716,67.02912902832031
30,1.339443935052632,66.85242492998945,67.10679626464844
31,1.3315864071832866,67.0434214965177,67.10679626464844
32,1.3236880795728894,67.07847782915435,67.10679626464844
33,1.3160372069642747,67.39519365453714,67.10679626464844
34,1.306885972848904,67.48948310043035,67.6504898071289
35,1.3045301658088906,67.65630288578534,67.6504898071289
36,1.2952034412030526,67.81828731612308,67.6504898071289
37,1.2794350964967358,68.16038876226347,68.15534210205078
38,1.2825532821568857,68.1519268894154,68.15534210205078
39,1.2683792088491868,68.43963057842322,68.15534210205078
40,1.2640298384542443,68.58710893909785,68.15534210205078
41,1.258217382503659,68.5484260897371,68.15534210205078
42,1.2644147385735154,68.65117740847838,68.15534210205078
43,1.2524342306646732,68.83008558506558,68.15534210205078
44,1.2428819217192388,68.95701368332001,68.15534210205078
45,1.2434504295385735,69.15526328421868,68.15534210205078
46,1.2318031641663543,69.31241235843244,68.15534210205078
47,1.2292342630969872,69.4478023300883,68.15534210205078
48,1.220611005290888,69.59890720656472,68.15534210205078
49,1.2126915947299568,69.75242976497667,68.15534210205078
50,1.207180364871704,69.75968279916263,68.15534210205078
51,1.2230014870656851,69.52879454424266,68.15534210205078
52,1.2107839129613347,69.91562303526767,68.15534210205078
53,1.1966611482518237,70.04255113278428,68.15534210205078
54,1.1884839658632045,70.36047579830478,68.15534210205078
55,1.2015668893654718,69.93859097648766,68.15534210205078
56,1.1968404649679438,70.09694888954795,68.15534210205078
57,1.1752553956229996,70.55389004326392,68.15534210205078
58,1.1941858079515177,70.29036313376928,68.15534210205078
59,1.1643448171910267,70.88873845521834,68.15534210205078
60,1.1655164519140715,70.68323581847362,68.15534210205078
61,1.164147713988923,70.91170639717615,68.15534210205078
62,1.1527816581055121,71.12687974174193,68.15534210205078
63,1.151977245742858,71.17523330298171,68.15534210205078
64,1.1611235066934917,71.11358251350771,68.15534210205078
65,1.1516230816848274,71.17644214496397,68.15534210205078
66,1.1490856224445751,71.17160678828664,68.42718505859375
67,1.151399352703719,71.2235868645904,68.42718505859375
68,1.1351062575701294,71.50403752181016,68.42718505859375
69,1.1459404809995681,71.36864754794085,68.42718505859375
70,1.132763549095369,71.560852953869,68.42718505859375
71,1.1401809736697934,71.5282143022456,68.42718505859375
72,1.1269482103792958,71.8171268299155,68.42718505859375
73,1.1359387844531472,71.4532662808483,68.42718505859375
74,1.1251615099517032,71.78932353257153,68.77670288085938
75,1.1236449219918703,71.81833566857759,68.77670288085938
76,1.1287186392691708,71.725255063191,68.77670288085938
77,1.1153834415619968,72.07581838107272,68.77670288085938
78,1.1220431839737866,71.88361297735803,68.77670288085938
79,1.1239888290736184,71.86064503576912,68.77670288085938
80,1.1018703489837123,72.36835742952468,68.77670288085938
81,1.1109147864876145,72.19428460869256,68.77670288085938
82,1.1050457950861758,72.3151685110542,68.77670288085938
83,1.0936802810802029,72.6064987175239,68.77670288085938
84,1.1010156147346628,72.25835307770417,68.8543701171875
85,1.094547016599539,72.58836613169008,68.8543701171875
86,1.099163881861191,72.33209225564357,68.8543701171875
87,1.100236318684496,72.47594410328321,68.8543701171875
88,1.0789933135451735,72.90749963439703,68.8543701171875
