epoch,train_loss,test_acc@1
1,7.685606863661078,0.8078560371517027
2,7.05349107423434,1.8733068885448916
3,6.188598057064848,6.867985681114551
4,5.424442889151559,16.74124419504644
5,4.796176435039508,28.424922600619194
6,4.34997854365653,38.01760835913313
7,4.001803318413418,46.305388931888544
8,3.738866641425496,52.14783281733746
9,3.5233309564206623,56.97924729102167
10,3.350343897615793,61.26523800309597
11,3.1831530734850526,65.3407991486068
12,3.04824712475756,68.18280766253869
13,2.9176387779483854,71.23887383900929
14,2.818725491455834,73.55964589783282
15,2.7128889501648423,76.00498258513932
16,2.6342599731480743,77.515479876161
17,2.558868824512966,79.21342879256966
18,2.4817036039689007,80.78681308049535
19,2.4118152107616697,82.00222523219814
20,2.3538464333619866,83.11846942724458
21,2.2892995257126656,84.40402476780186
22,2.230879408656259,85.327979876161
23,2.1860286049060407,86.08625193498452
24,2.1425489032231617,86.80098684210526
25,2.100010319021833,87.30287345201238
26,2.0596636762559966,87.96802438080495
27,2.0167975067723276,88.68880611455108
28,1.986523801328228,88.93551664086688
29,1.945980007434408,89.64541408668731
30,1.9164704567876762,89.98403637770897
31,1.8828477106596295,90.37224264705883
32,1.8530206281703323,90.96604102167183
33,1.8281852390744,91.17647058823529
34,1.8074629838252585,91.48364938080495
35,1.778022194794457,91.76785023219814
36,1.7564260985460074,91.90813660990712
37,1.733033865967033,92.2564338235294
38,1.7203530471760422,92.32053018575851
39,1.68738587574324,92.781298374613
40,1.6655253566824615,92.9747968266254
41,1.6504944924599616,93.10661764705883
42,1.6284917460137476,93.37388738390094
43,1.6038914044205987,93.73548761609906
44,1.5894678011767267,93.82256191950465
45,1.573367246533326,93.97373258513932
46,1.5565219549202698,94.03661958204334
47,1.5359502938509726,94.29542376160991
48,1.519127840597194,94.38975425696594
49,1.506061963621677,94.57357778637771
50,1.4878428255441387,94.70781733746131
51,1.4745449517902576,94.86987229102168
52,1.4584140965813084,94.98476199690403
53,1.449342786712174,95.04281153250774
54,1.4324718591967602,95.20486648606811
55,1.4211466519087093,95.35845588235294
56,1.4104527190742846,95.37417763157895
57,1.3919200029904628,95.61121323529412
58,1.3890382025633066,95.41408668730651
59,1.3761319423976697,95.58339783281734
60,1.36753544165254,95.63056308049535
61,1.3513702855390661,95.9280669504644
62,1.3426468996071594,95.922020123839
63,1.3310407872539556,96.00909442724458
64,1.324835267229346,96.05505030959752
65,1.3144425873416865,96.15421826625386
66,1.3031432362901907,96.2001741486068
67,1.298533234433862,96.1626838235294
68,1.2887231868117957,96.34771671826626
69,1.2858277961565614,96.28603908668731
70,1.2732633307991381,96.4468846749226
71,1.267347868382008,96.45655959752322
72,1.2618015307021953,96.50977167182663
73,1.2533510816355609,96.5061435758514
74,1.247781609972195,96.43841911764706
75,1.248688633596934,96.46502515479877
76,1.2316020276893402,96.64884868421052
77,1.228895022035014,96.61135835913312
78,1.2213457099424427,96.62103328173374
79,1.2159283500706817,96.69238583591331
80,1.2135764253397845,96.69117647058823
81,1.2010297590734051,96.80848490712074
82,1.1999598468420307,96.8217879256966
83,1.192454358372526,96.84960332817337
84,1.1909823303252183,96.80485681114551
85,1.1909478005979084,96.73592298761609
86,1.1756004043407853,96.90523413312694
87,1.1749444978525025,96.93546826625386
88,1.1694027203893513,96.95119001547988
89,1.1692249878272183,96.94877128482972
90,1.1647890271048058,96.9717492260062
91,1.153369799117924,97.07575464396285
92,1.1505762456740387,97.09873258513932
93,1.154235319456449,96.96812113003097
94,1.1461041143435073,97.01770510835914
95,1.1437746614863629,97.08784829721363
96,1.1365117897559245,97.09873258513932
