epoch,train_loss,test_acc@1
1,6.327727278,16.1692144
2,6.191419043,14.92719621
3,5.603983089,17.10647252
4,4.94579841,22.29102167
5,4.157789185,38.29939048
6,3.560119982,52.94480457
7,3.159942972,62.33915441
8,2.891448208,68.88182082
9,2.67423933,74.06274187
10,2.502421375,77.6751161
11,2.375057227,80.60057082
12,2.259310719,82.9068305
13,2.159012882,84.9119582
14,2.076316154,86.18058243
15,2.000510016,87.44678793
16,1.922514528,88.82062693
17,1.873993348,89.20399574
18,1.817325733,90.18237229
19,1.777126807,90.65039667
20,1.723129327,91.25749807
21,1.687604843,91.66989164
22,1.652499656,92.11251935
23,1.620327325,92.3967202
24,1.585301614,92.86111649
25,1.554194178,93.28923181
26,1.528941057,93.30616293
27,1.507528505,93.71492841
28,1.479456607,93.85400542
29,1.454266499,94.14909056
30,1.435837602,94.24946788
31,1.416014475,94.4998065
32,1.396285381,94.57478715
33,1.381256725,94.77070433
34,1.363004169,94.96420279
35,1.34319655,95.0440209
36,1.33609422,95.11658282
37,1.318911657,95.1625387
38,1.301611762,95.39594621
39,1.295928061,95.35482779
40,1.280827103,95.45399574
41,1.276017119,95.59307276
42,1.264306043,95.68498452
43,1.248102872,95.80229296
44,1.241035311,95.8530863
45,1.229082222,95.8845298
46,1.218819379,96.01997872
47,1.208252541,96.0659346
48,1.202400137,96.1215654
49,1.188940537,96.14817144
50,1.189577994,96.11793731
51,1.177971158,96.22798955
52,1.169588806,96.26306115
53,1.168155119,96.22798955
54,1.15703548,96.39246324
55,1.142669979,96.39851006
56,1.140982007,96.45172214
57,1.129598955,96.5714493
58,1.123480645,96.61619582
59,1.114744197,96.5787055
60,0.995693241,97.24264706
61,0.968004663,97.49782314
62,0.951572882,97.62238777
63,0.9393403,97.73002128
64,0.931668331,97.72760255
65,0.929895078,97.76751161
66,0.919650373,97.85216718
67,0.912907535,97.91142608
68,0.90875132,97.91142608
69,0.906943694,97.84612036
70,0.896602333,98.08073723
71,0.896148738,98.00938467
72,0.89237111,98.01301277
73,0.891391214,97.96221943
74,0.885260564,98.14483359
75,0.885355782,98.01422214
76,0.879068319,98.09041215
77,0.879761788,98.02026896
