epoch,train_loss,test_acc@1
1,6.129990275522504,12.302873452012383
2,5.277179313517945,19.43208204334365
3,4.488165115055285,28.676470588235293
4,3.9601976974829802,39.45675309597523
5,3.5979873351637424,47.496613777089784
6,3.3136942630212745,54.31985294117647
7,3.098349924057999,59.75715944272446
8,2.9420719907010673,63.203850619195045
9,2.797404174096075,66.49816176470588
10,2.6639031610990824,69.55664667182663
11,2.5422217425178077,72.06487035603715
12,2.452374800809028,74.03250773993808
13,2.376628082972193,75.64821981424149
14,2.2960557169958533,77.27723490712074
15,2.2138984609314534,78.89657507739938
16,2.1604405047354684,79.83867066563468
17,2.093219510172912,81.14478521671826
18,2.0388988979829725,82.19814241486068
19,1.9878379601074077,83.17530959752322
20,1.9361352983273958,84.10893962848297
21,1.8889731921647723,84.781346749226
22,1.8426372587865352,85.52994388544892
23,1.800382560989805,86.2591911764706
24,1.7724364132334942,86.75261222910217
25,1.722300044523304,87.68866099071208
26,1.692705188742363,87.94020897832817
27,1.6553485131485175,88.63196594427245
28,1.6383757358734083,88.843604876161
29,1.6081556155585652,89.40354102167183
30,1.580647444946478,89.5873645510836
31,1.5590270023227846,89.82681888544892
32,1.5424769703448742,90.15697561919505
33,1.5152283548939707,90.58509094427245
34,1.4961643573300387,90.77012383900929
35,1.4825082544940913,90.85719814241486
36,1.4709187650090032,91.06399961300309
37,1.4527980192526944,91.31191950464397
38,1.4354596968405755,91.61909829721363
39,1.4240812720159997,91.73277863777089
40,1.4062101505120104,91.85129643962848
41,1.3941079193593549,92.00730456656346
42,1.3757855862655877,92.27336493808049
43,1.3677182747483623,92.33625193498452
44,1.354083499303174,92.49346942724458
45,1.350964105904287,92.49588815789474
46,1.341627512922966,92.53337848297214
47,1.319898342938615,93.00261222910217
48,1.3157626634042698,92.97721555727554
49,1.308639548880397,92.92763157894737
50,1.2925181326113249,93.09089589783282
51,1.2940067421910195,93.2311822755418
52,1.2811929050244784,93.4125870743034
53,1.2700801755621707,93.42951818885449
54,1.268842940360031,93.51054566563468
55,1.2555982420688074,93.69195046439629
56,1.2498380348040223,93.68227554179566
57,1.2425923808809405,93.90117066563468
58,1.243918635158716,93.85037732198143
59,1.2292677592197807,94.09345975232198
60,1.2261766848549385,93.98340750773994
61,1.2076935410130503,94.15392801857585
62,1.202753984153086,94.25430534055728
63,1.1973350944902874,94.26277089783282
64,1.1861314961784764,94.4187790247678
65,1.1860881815015716,94.44901315789474
66,1.173186605190714,94.60502128482972
67,1.1671871528167843,94.69935178018576
68,1.1692758263449181,94.49738777089783
69,1.1588615778799027,94.69935178018576
70,1.1532094729574103,94.67274574303406
71,1.148312250896135,94.74772639318886
72,1.1396294697519427,95.03676470588235
73,1.1406856749448984,94.906153250774
74,1.133041780430466,95.03918343653251
75,1.1346792093371458,94.86382546439629
76,1.117055825220173,95.1782604489164
77,1.1178270017399508,95.15770123839009
78,1.1070633478947098,95.21816950464397
79,1.1084225046745395,95.11174535603715
80,1.097779797142135,95.28589396284829
81,1.1001591741485124,95.25445046439629
82,1.0883663438791091,95.45157701238391
83,1.0802918037762952,95.53865131578948
84,1.0828094415989453,95.4624613003096
85,1.0764411217287968,95.50116099071208
86,1.0664553263977217,95.71642801857585
87,1.0680571229834306,95.5592105263158
88,1.0605041423449206,95.734568498452
89,1.054765006890607,95.78657120743034
90,1.0504369708037598,95.6438660990712
91,1.0456145689952485,95.77084945820434
92,1.0483264963693295,95.71400928792569
93,1.0412789374682188,95.76117453560371
94,1.0295803777573647,95.95346362229103
95,1.019262690108627,96.09616873065015
96,1.024242103468892,96.04416602167183
97,1.0171618712575812,95.95467298761609
98,1.0132301051181167,96.09133126934985
99,1.009557563823074,96.20501160990712
100,1.003558100377074,96.20501160990712
101,1.0014157365350163,96.2279895510836
102,0.9954520502695727,96.3029702012384
103,0.9979222612484321,96.17477747678019
104,0.9925098880525713,96.28362035603715
105,0.982951820634836,96.4311629256966
106,0.9803617810686306,96.42148800309597
107,0.9710838815007048,96.44204721362229
108,0.9701206556783741,96.37432275541795
109,0.9717446820285667,96.35981037151703
110,0.966598366251671,96.5061435758514
111,0.964103619749701,96.51944659442725
112,0.957023777459797,96.5750773993808
113,0.9465593917081969,96.64038312693498
114,0.9512943265607852,96.67303599071208
115,0.9419558083309847,96.76494775541795
116,0.9380254804534439,96.76615712074303
117,0.9319340385519683,96.77704140866874
118,0.9265355340467518,96.82904411764706
119,0.9249761643424492,96.78671633126935
120,0.9244807552626997,96.87741873065015
121,0.9190617177877632,96.87258126934985
122,0.9127993520937467,96.89555921052632
123,0.909941550747898,96.92942143962848
124,0.9037697639996791,97.07091718266254
125,0.9035897871289091,97.0031927244582
126,0.8994542162853867,97.02617066563468
127,0.8957571106798509,97.09873258513932
128,0.8903858534322804,97.14226973684211
129,0.8827789981298771,97.21966911764706
