epoch,train_loss,test_acc@1
1,6.479160467906633,18.06187113003096
2,6.528769690924015,20.01015866873065
3,6.21732843180559,21.241292569659443
4,5.841266571552761,27.300212848297214
5,5.608084145714255,32.64802631578947
6,5.302894995308513,39.78328173374613
7,4.971609624915817,46.38762577399381
8,4.68415642522806,50.96265479876161
9,4.398478639384172,55.248645510835914
10,4.134235365102904,60.17076238390093
11,3.896120066244167,65.74109907120743
12,3.6993633726432966,70.31129063467492
13,3.5380257305346037,73.63099845201238
14,3.409200012868403,76.40891060371517
15,3.29380876361032,78.80345394736842
16,3.201672725264133,80.3780476006192
17,3.1193825593304707,81.83291408668731
18,3.0429238151101505,83.02292956656346
19,2.973866498876282,84.16094233746131
20,2.9105355806025925,85.1030379256966
21,2.854418860131373,85.85284442724458
22,2.798579000467117,86.66916602167183
23,2.751651414038596,87.0343943498452
24,2.703151273284534,87.66447368421052
25,2.6679948667992748,88.09137964396285
26,2.633011042149074,88.4312113003096
27,2.5974872259901773,88.94035410216718
28,2.557167734524045,89.39507546439629
29,2.5332652629344454,89.54745549535603
30,2.5162030159504423,89.6623452012384
31,2.473599069996884,90.27549342105263
32,2.4582120730042827,90.19809404024768
33,2.4303254623531187,90.53913506191951
34,2.4058075357147786,90.65039667182663
35,2.3844891996944653,90.8874322755418
36,2.3679222743208563,91.13051470588235
37,2.3460547274480295,91.28894156346749
38,2.32160312546296,91.54895510835914
39,2.3073472341885877,91.7061726006192
40,2.286911020337982,91.84887770897832
41,2.2777710241429947,91.87064628482972
42,2.2466283671258034,92.34229876160991
43,2.236301944720856,92.22982778637771
44,2.2183809583032095,92.41123258513932
45,2.2048825213783667,92.49467879256966
46,2.1961678096753525,92.61682469040248
47,2.180349733069216,92.79339202786377
48,2.171511131174424,92.74864551083591
49,2.1528241121362974,92.88046633126935
50,2.1330792210050413,93.11145510835914
51,2.119260494554006,93.26988196594428
52,2.1127214317351304,93.1936919504644
53,2.1080183728191506,93.2094136996904
54,2.092106066252056,93.46821787925697
55,2.084287304996337,93.38719040247678
56,2.075286824636784,93.49119582043343
57,2.0698257238134143,93.43677438080495
58,2.0550451308212043,93.6592976006192
59,2.045242095510288,93.67985681114551
